wl_cv,fragile_share,spare_cap_cubed
0.40290421846439334,0.0,5554637011000
0.2073343240008257,0.0,3168750108672
0.40489627441233983,0.0,5363050840064
0.2749619231854991,0.0,1065270733597
0.28978205069787893,0.0,2162704021568
0.3795546760511831,0.0,2802028309192
0.334093493874155,0.0,1904318529875
0.27299975967454543,0.0,6142563143144
0.4138539237988052,0.0,775644932672
0.2775027697392823,0.0,862801408000
0.409948415808231,0.0,1999423591192
0.27274461730156,0.0,457957438912
0.4450926071384616,0.0,14492874898341
0.4349069575536798,0.0,3092990993000
0.2795078291494616,0.0,1874060287289
0.3030486082519501,0.0,4249953554392
0.33111007273842574,0.0,7973629029352
0.4192222767574411,0.0,8015610142197
0.37205682770858844,0.0,4377944556279
0.3220106856453509,0.0,14102327296000
0.10573652979526368,0.0,8084294343000
0.0,0.0,69731032896000
0.2668034953841203,0.0,4852559557000
0.30827600086051143,0.0,401620574152
0.25223706473220564,0.0,2242946629000
0.2799011523842871,0.0,541941397577
0.39591438530363116,0.0,7030439862893
0.3371034085080945,0.0,6841686587904
0.2846638455689148,0.0,1539998598592
0.2180350015831008,0.0,4492125000000
0.33779910613994146,0.0,4101378352343
0.30766902579671906,0.0,1413601146567
0.3937502515338336,0.0,1643032000000
0.2967324664118852,0.0,1622648597751
0.29637150610913643,0.0,1538798703625
0.2200519624890547,0.0,42286042531719
0.0,0.0,56375739011584
0.405921593012173,0.0,8630262857728
0.2877076466231929,0.0,693859266477
0.29720068280821166,0.0,-389017
0.26237655734115506,0.0,15538908602664
0.3092574890707568,0.0,593551123264
0.28867084086586475,0.0,25259499098821
0.33555461737761805,0.0,6621372246952
0.0,0.0,68689282170664
0.2762230742369153,0.0,3453221645875
0.28559174980879753,0.0,4190412247848
0.27931457492540696,0.0,3029113523709
0.2168700335234489,0.0,9087459412032
0.4089177509719267,0.0,4862885368888
0.29860332237254017,0.0,49783235295403
0.13454545343947108,0.0,48971655998056
0.2693126791968274,0.0,11669279398568
0.1252117981498921,0.0,44391946637312
0.267122006352318,0.0,9660875115592
0.3894321562145445,0.0,1873604311552
0.09775607312997095,0.0,14594760795672
0.34522988096880136,0.0,50908060922328
0.37061505641772197,0.0,462786790375
0.3245180170870309,0.0,37216214091603
0.3274567983789145,0.0,1422689366223
0.31136839425038093,0.0,43800328125000
0.2740382334597481,0.0,5462934964928
0.2850397041601172,0.0,5571591012352
0.28028430470438875,0.0,1381352948353
0.3822233325155441,0.0,4634075496448
0.23339550618762675,0.0,8243632180601
0.40939785796874123,0.0,2419596140625
0.3474378877832,0.0,7137775799064
0.31889130035484864,0.0,6644672000000
0.27848190606134676,0.0,1459431770607
0.2533559209973419,0.0,8650474237952
0.24596702959240488,0.0,6615027235648
0.3863858725225342,0.0,1477259456869
0.3860701001407061,0.0,4207590313984
0.2995245115844376,0.0,4873225818664
0.2880481837425045,0.0,5177717000000
0.42314284546001235,0.0,5031857811456
0.31382172906065564,0.0,19678626323992
0.3407134629353777,0.0,1380608885375
0.3356823083643139,0.0,18255850022691
0.3503293948430134,0.0,4578430645125
0.3528136987997,0.0,13922730113193
0.36092896802587404,0.0,5957302833152
0.29189646939321434,0.0,1114190100863
0.26136978552118745,0.0,15456856771000
0.22820291867403483,0.0,735091890625
0.26766394623537376,0.0,388537587073
0.38195979869858465,0.0,216756882343
0.3143377765156141,0.0,1260411969608
0.12781954778743854,0.0,62930809880576
0.2881587216606434,0.0,2899126775979
0.2762688709871569,0.0,2347864201171
0.32289209785166706,0.0,1807377325741
0.2850940842615559,0.0,4031826095296
0.056603772730509094,0.0,71112312207000
0.3209946866884014,0.0,3323959481024
0.30288269484489283,0.0,2616092528139
0.14266388931636664,0.0,4099841200125
0.23180959654504604,0.0,2893031480249
0.21729729635109213,0.0,5082237888057
0.3486225693732299,0.0,3781104949539
0.4139285162334913,0.0,2477912504768
0.19035289143018674,0.0,4271241390625
0.33310501825141176,0.0,3632378758848
0.2834767027317758,0.0,-287496000
0.3409148717926334,0.0,17199485042797
0.36423942670110177,0.0,12742398480293
0.3539862305407906,0.0,-5442488479
0.2675160981093024,0.0,9943923032064
0.09859154851854791,0.0,49803537305088
0.29144836339483843,0.0,7034844670281
0.28521146006851583,0.0,2310962592861
0.35590260484097397,0.0,47784725839872
0.31483396073581743,0.0,1064019559329
0.40949981641662336,0.0,4226383493632
0.2658182722308769,0.0,5031857811456
0.41176470103806234,0.0,67200722620416
0.275654524547314,0.0,4654953440873
0.3302129281635251,0.0,53817488143875
0.28858319991132303,0.0,1962985296761
0.2866361048973301,0.0,9811339149312
0.25863811574200113,0.0,9959190765875
0.3720909501881953,0.0,1109039273551
0.28328143765712654,0.0,7446861885952
0.20481497359821804,0.0,52246512239104
0.22930762883572536,0.0,9580809274919
0.3016674670884254,0.0,251000770112
0.375094977256997,0.0,169939405819
0.3889338696288193,0.0,11678542364672
0.34738840208340976,0.0,3019075737677
0.040000101572008166,0.0,36528273432000
0.2917561704313424,0.0,539154389619
0.27851166373408215,0.0,34072095416059
0.1998607854178268,0.0,5622659935768
0.3544207270108642,0.0,6082388251064
0.298667725033789,0.0,3126867222367
0.3103153740907107,0.0,2980388778471
0.29152050543071706,0.0,3208394231749
0.23111935933399289,0.0,10226791363816
0.3553136690953694,0.0,2030531918247
0.2185795473342448,0.0,8113330990584
0.299949171371028,0.0,5053029696000
0.255079487442233,0.0,18102364796593
0.21823010707976692,0.0,16148234224576
0.3209291277476162,0.0,129554216
0.30835633196094253,0.0,3869153577099
0.41250151072313734,0.0,17861451544000
0.30640809153952236,0.0,419516907256
0.34446512894492215,0.0,19663323560271
0.340518489941531,0.0,2896687631375
0.387758574054156,0.0,11986977242456
0.27259244953793976,0.0,1761040374976
0.15781479107836727,0.0,972947676429
0.28381406546374055,0.0,1118710136341
0.391729604126038,0.0,4851699733089
0.3015055590854564,0.0,2146189808699
0.3241019842103125,0.0,3986400342016
0.32529351893675296,0.0,6433818175799
0.27241387201464357,0.0,310151254609
0.26231478101760475,0.0,6128487000000
0.29023810240011044,0.0,2384621056000
0.3502237454755995,0.0,2173257047177
0.35856675299629537,0.0,1075000606784
0.3479406713664499,0.0,6478545465288
0.28015000262481166,0.0,1030607060301
0.35085474862003574,0.0,3977356331584
0.2832050724192712,0.0,-426107828125
0.28710032643407346,0.0,5768082936504
0.29803544467876175,0.0,39477655125
0.3250460658836982,0.0,922019635837
0.295164510738935,0.0,4668348179097
0.3250628191333298,0.0,33851863404549
0.28320375960452054,0.0,49499586213813
0.3489963508483424,0.0,33927264279117
0.33064135561666713,0.0,79064065088
0.2718969163965642,0.0,8668185060088
0.2760196625185645,0.0,199688726125
0.26139008194353613,0.0,25128011089
0.3014947585613894,0.0,266344154504
0.26894543324626924,0.0,2707122447953
0.3011848446488916,0.0,2044997776557
0.29225376194067154,0.0,6298825799232
0.307896264092496,0.0,5317223492664
0.2449147163542225,0.0,964723144841
0.3161844973761487,0.0,4551187981248
0.3559986909534267,0.0,1715932202048
0.3765692017658798,0.0,6963494196736
0.23148038989849404,0.0,3969078014537
0.33875945642952693,0.0,3952555856731
0.34993554580276637,0.0,4235801032000
0.21544346402370487,0.0,2734602747904
0.2555788028568177,0.0,449983383247
0.3516625859216475,0.0,8465964966341
0.28648384882037575,0.0,8664387850819
0.36037129342711854,0.0,546741441233
0.3627405573692195,0.0,2492774435879
0.32435082864514053,0.0,7459453287819
0.424597914155809,0.0,30077329463299
0.3558150288743082,0.0,105622588583
0.346183070019058,0.0,-160457086504
0.2693170539012767,0.0,2323044430784
0.3220815046214282,0.0,15360259436712
0.2449817794252761,0.0,55874402767
0.32313463864751113,0.0,17099731869947
0.32377296466979594,0.0,662826758959
0.314731157046847,0.0,11650768163
0.3224713750867025,0.0,-30225545875
0.3388471027892102,0.0,1458659924821
0.322988059649847,0.0,5751695434213
0.3134193665186109,0.0,1151022592000
0.38421290097720295,0.0,4351503893976
0.25492007703578773,0.0,23112592984125
0.3972386655962127,0.0,9499841318339
0.28432813357086867,0.0,1623891689064
0.31465284053672027,0.0,16681062359151
0.2451865082004677,0.0,30664297000
0.30424673829386023,0.0,2726397773000
0.31581876748013843,0.0,3263525347537
0.3061103317595879,0.0,2789525474533
0.37334901175931473,0.0,-2176782336
0.28802051327788974,0.0,15583786289352
0.3523668282349645,0.0,1259012289592
0.2694406936698615,0.0,5480634450591
0.2585660663324162,0.0,4043236199491
0.24572581469375776,0.0,7680354317000
0.38567699200374295,0.0,311803677541
0.3359594640797092,0.0,1184287112000
0.2611061561910351,0.0,197747699976
0.3100090281273662,0.0,12763686753000
0.3379948539604042,0.0,354894912000
0.288428314876523,0.0,39227753357352
0.3651608755527268,0.0,37296529605531
0.2873226415576736,0.0,2775282126877
0.2941176427230014,0.0,67732704474947
0.40456109275657526,0.0,111980168000
0.2806831573910462,0.0,34426449977291
0.28654569803465135,0.0,138991832
0.33166971645511706,0.0,-7267563953
0.36464116482807335,0.0,284371070976
0.2987971038938191,0.0,6275321471125
0.34073408982288445,0.0,1264266437797
0.37840421043166145,0.0,3234569051069
0.3666115366729021,0.0,4951246821184
0.4286911181125469,0.0,2213773506937
0.26619125101558294,0.0,1605311873829
0.28330277754420735,0.0,5512402554625
0.3556336376276467,0.0,1724114915271
0.3153475611324924,0.0,1006915882167
0.33884378683400634,0.0,7594259452416
0.28038228833815493,0.0,6854668911936
0.38256285637169773,0.0,704731396699
0.40762036522932826,0.0,2081462648832
0.35333969387739905,0.0,1814508769373
0.3739395624275815,0.0,679615129088
0.38283082264446777,0.0,2374995597688
0.42069510857416564,0.0,1061832362408
0.20936266297815234,0.0,6919826927616
0.36207853395521455,0.0,921167317000
0.367734012908382,0.0,669692213749
0.34858061273906177,0.0,4116000465576
0.3969775758633161,0.0,4070708236063
0.376818728934521,0.0,1552836312000
0.2822125868905639,0.0,6981012412928
0.2970368161829694,0.0,82767850712
0.2597407870025921,0.0,1457502666472
0.35297595616375416,0.0,1302170688000
0.3180780316830134,0.0,3482088074893
0.31072437653832957,0.0,3789849070071
0.3035551323163434,0.0,1449418992013
0.3748931665124685,0.0,-12326391000
0.3598166365307956,0.0,101847563000
0.3853665269809353,0.0,10930701623057
0.3034214677790494,0.0,8922551729021
0.3181819788640897,0.0,6526622236672
0.36742653292472227,0.0,24830641280024
0.36161840663710765,0.0,82199392192
0.3990259967981559,0.0,557441767000
0.36916548037804425,0.0,4402880119
0.3624780433584004,0.0,38170631863
0.37174323009376997,0.0,4124481762653
0.16342388587242263,0.0,2910119871933
0.39648050992051026,0.0,742938908193
0.3567521709975371,0.0,1511372858176
0.3487679267379867,0.0,656688109888
0.30033237540685653,0.0,5148143773163
0.3872329382245864,0.0,1937697051563
0.39549908347277596,0.0,1988018255224
0.3689486265728738,0.0,346096270261
0.38776260577684163,0.0,5239012460032
0.28929672826447167,0.0,3678652058453
0.34879279756202936,0.0,1409071586931
0.3356658281049346,0.0,632733601625
0.34521173500199465,0.0,439669484864
0.40267098834124504,0.0,769582602944
0.3670621970112558,0.0,1709919429912
0.3984811958694535,0.0,981218819953
0.3466512166658671,0.0,570754272375
0.3949480580707859,0.0,4230305769717
0.22349506040533412,0.0,8313611013512
0.32655509152726897,0.0,2092731429671
0.2550189382231532,0.0,23617670343371
0.25593434159163764,0.0,26816815845568
0.2810934954602115,0.0,-81464295375
0.31803553475075025,0.0,20174740138567
0.3629389862092718,0.0,-232608375000
0.3267787872698209,0.0,339046289317
0.31356113249479245,0.0,11067203999125
0.3360753230229128,0.0,5774839768621
0.35935988215444864,0.0,-904511618711
0.2651727835158239,0.0,15784917489125
0.3518243353700079,0.0,294079625000
0.32030888630844906,0.0,19467279910701
0.3459873336084394,0.0,-230008370383
0.329681380690552,0.0,46617130799
0.3763114724351691,0.0,504358336000
0.3776145470676183,0.0,466205497064
0.38804162458440145,0.0,94507253875
0.32864112905560383,0.0,2316735623168
0.2993161662986967,0.0,8698602681496
0.23890752376272723,0.0,2233193956911
0.3293809134917226,0.0,3273436168192
0.3519032518249454,0.0,3298633338456
0.34390725682779666,0.0,202882861376
0.3572314462801094,0.0,214169197087
0.2373089296507143,0.0,2129263314625
0.3698987742708003,0.0,7747112476403
0.29866357009728095,0.0,4966076997981
0.3680473874202138,0.0,1770682685192
0.3322425258308091,0.0,3139071497288
0.3286487688362043,0.0,1332452528064
0.3737999948218497,0.0,1981858514481
0.31134821497567244,0.0,717157709351
0.23364595029978236,0.0,17763236970688
0.29947024954668,0.0,10233860248431
0.25589564022666533,0.0,16435498640625
0.35611658844994787,0.0,-343
0.2814974497209608,0.0,25063723184625
0.34441753104550554,0.0,918046641959
0.2941486124026743,0.0,4390802734375
0.2745880869381895,0.0,710448626467
0.35869656522001137,0.0,13467682009088
0.2638617027759642,0.0,790170381125
0.2760967916579828,0.0,2240377389125
0.22239172641365282,0.0,4473365923333
0.3354360825349865,0.0,2992209121000
0.27039764553526363,0.0,9718142104000
0.3801312097701451,0.0,956253878208
0.35322156387813225,0.0,458492366431
0.30445363851900664,0.0,6166743790472
0.2353449560302076,0.0,13994036429192
0.2479868400430096,0.0,421537589992
0.2603710482549352,0.0,2340981560952
0.29992320927530813,0.0,9368576874441
0.3458251535761441,0.0,81577100753
0.3220848057000703,0.0,15477342581961
0.31874810268537623,0.0,1452879753976
0.3785658008621407,0.0,4750952019731
0.33483655919708477,0.0,140445822392
0.34409242764594794,0.0,1741860896768
0.3416058029903498,0.0,8297616206125
0.314108359361361,0.0,364912748136
0.3320865733137411,0.0,1648049739328
0.04900285649409815,0.0,48895399096263
0.36619793443733994,0.0,1862683070464
0.3358626411348718,0.0,3122378896896
0.365946085181458,0.0,7622111232000
0.38505829838983036,0.0,2266675859456
0.41414884276355685,0.0,2522120436928
0.2746955394809134,0.0,7728334451011
0.3840539967559948,0.0,412661646125
0.26260132718344936,0.0,27070260857576
0.3209648909453655,0.0,12240148101336
0.3453918367662923,0.0,239714520128
0.30369521959684836,0.0,7084525593816
0.36223131782485435,0.0,1015681260608
0.28727236020281066,0.0,44399469421
0.44747929071455567,0.0,17008300276813
0.37374890141602607,0.0,60420873024
0.3371239279698093,0.0,31794757632000
0.3622534429931538,0.0,-78898389569
0.37328582292654827,0.0,202468814848
0.3348969236012951,0.0,-5668315687
0.30302205409847216,0.0,115714886617
0.45176147549759077,0.0,11417984375832
0.30396177427510945,0.0,2240891080056
0.0034843205321128095,0.0,52937134310592
0.325600475068002,0.0,2355822456616
0.358587539166204,0.0,-7369338536
0.2583330407431458,0.0,3903264618625
0.405030857488881,0.0,2467489596697
0.28482752126800476,0.0,-31464710893
0.3071076261289173,0.0,3500729749504
0.2769443700696765,0.0,10887907546944
0.1894677152924895,0.0,28291770177111
0.3193930985665684,0.0,704018907136
0.3345454251672867,0.0,15124197817000
0.3631637930694277,0.0,2227560616000
0.2335049677881426,0.0,9195007375000
0.29278825872807546,0.0,11179320256000
0.37570140774351907,0.0,10276341972021
0.326115381720506,0.0,2308865689313
0.3991936162583991,0.0,6374846476088
0.28887062701958127,0.0,23171062676229
0.3215573672673638,0.0,125300240064
0.43627147335748384,0.0,19152032318875
0.3080101165262445,0.0,8442310077928
0.2606551024603867,0.0,19722392249832
0.2957312625369811,0.0,-111284641
0.2949483702260302,0.0,462248527168
0.394655008258658,0.0,9974474119576
0.3164933929105989,0.0,1824793048
0.33530191599388925,0.0,-1295029000
0.3411508951404613,0.0,35445936856049
0.33250564209606814,0.0,10958799832128
0.38170424052414437,0.0,870163310323
0.2934565534134128,0.0,3205132342784
0.32558523985895527,0.0,34767271918072
0.3422551786157815,0.0,-29532282571
0.38199283834626035,0.0,48208672329875
0.3219112268964799,0.0,295408296
0.0364372465977151,0.0,51122642037544
0.2527003934025403,0.0,188034035489
0.29207113804569484,0.0,14865160865472
0.30168720789527137,0.0,2588847696891
0.3605071371650941,0.0,-9636401152
0.3029057973046929,0.0,44482276141568
0.37153306047234685,0.0,2618941474304
0.2645120425883236,0.0,2256338344896
0.3521225328834791,0.0,-151163900783
0.35170119918411635,0.0,51007023592056
0.27256457659774375,0.0,1110968969293
0.2842866662574014,0.0,11194326053000
0.2606291923839442,0.0,6398598512125
0.35063944959063925,0.0,8694796593547
0.44894674954426883,0.0,10282015068625
0.3596636018786674,0.0,112958765704
0.2974108305698619,0.0,95068558144
0.3488395455664983,0.0,3026601994625
0.37630732352246793,0.0,23102857608641
0.3376296805830202,0.0,966481627103
0.35486855397462513,0.0,1667800912779
0.3373135630060778,0.0,9862298696125
0.36622707213620664,0.0,117649000
0.32288407213849546,0.0,2882081488391
0.22850446893533208,0.0,4612428754136
0.2649474751240557,0.0,9405956798029
0.394516650475916,0.0,247909857768
0.4235458677820734,0.0,4445730890307
0.2926397400941443,0.0,19094108580352
0.25865250436396564,0.0,1538398877184
0.24205371727715344,0.0,53114974479000
0.29040952307117446,0.0,-121287375
0.3541659482628483,0.0,-11164327875
0.27610979115985995,0.0,31235042380157
0.32847652259802834,0.0,21963762100125
0.34843106422409287,0.0,46268279
0.3816290025648781,0.0,19753066976768
0.32688003005429844,0.0,-162592531912
0.32221149462179416,0.0,106833793625
0.29965452395825876,0.0,14729547173697
0.3482883805888576,0.0,28596471112
0.2945805380200466,0.0,2831346754523
0.3766897846226928,0.0,3450480812631
0.3261486698715897,0.0,2195479350973
0.22131266650928777,0.0,8062562380608
0.2745845010349799,0.0,4691850757021
0.27149452128949764,0.0,7972431727833
0.25687550495614425,0.0,2233706549248
0.2570734419728535,0.0,27374316588072
0.29407439288077103,0.0,24667584031
0.30376212491232135,0.0,469640998917
0.331641293497382,0.0,4525695028421
0.31921253634344915,0.0,2056619805813
0.3212011377835759,0.0,394639320375
0.2021106146425783,0.0,27368867155456
0.1769640503640674,0.0,11672366509504
0.32716177910605165,0.0,284111687224
0.06959130061558032,0.0,25256916504000
0.3431421285057822,0.0,9380581029
0.36202491780036805,0.0,328223422792
0.33499469902619833,0.0,-414994003579
0.3628397282554343,0.0,2266675859456
0.33223439078328115,0.0,287496000
0.36617650445621586,0.0,-215568287936
0.3373352275356303,0.0,104021936927
0.3348296894760293,0.0,1025717364125
0.3749075561376749,0.0,5183106088616
0.3386140885804409,0.0,-941768357608
0.21346647698838184,0.0,51449792828057
0.31963859128563293,0.0,-438976
0.31854709447892215,0.0,538757027353
0.177463961555895,0.0,54958685608000
0.32883386702882267,0.0,62183855137032
0.2981727246328342,0.0,17667418041125
0.25696232215335824,0.0,343588336064
0.2776370854185878,0.0,47461519829816
0.34391554180526585,0.0,6929636099625
0.2933835902161595,0.0,32157432000
0.25599627080438836,0.0,26647842241909
0.31738676452608694,0.0,1566149723397
0.3015858592178624,0.0,10323207472824
0.262473198682904,0.0,1433341421875
0.32179744015391565,0.0,2803817472301
0.3692920924281423,0.0,56314010537
0.31679253380515837,0.0,22974121858752
0.3457067515315384,0.0,-47398625659
0.267992366348467,0.0,35536654910133
0.333932297534379,0.0,381078125
0.32818550907034605,0.0,227763307043
0.3259431928343487,0.0,12408213711951
0.33032980299079306,0.0,2936493568000
0.32127485023233016,0.0,3333322741672
0.28319473079047364,0.0,9229284274176
0.36161750334760456,0.0,6350124487832
0.37335260777262236,0.0,19100538775891
0.34342267107594254,0.0,6126477879592
0.36044849680117164,0.0,751833327357
0.39096113025607965,0.0,14473267453
0.3515620175326792,0.0,20722096056563
0.28806921193318624,0.0,11991691781369
0.2618531324973147,0.0,6427593573857
0.24465063595247574,0.0,3020956130816
0.29743272111637853,0.0,79229972375
0.2431652347084481,0.0,252435968000
0.2959559373207234,0.0,19096251818489
0.24847034733594997,0.0,3211005335777
0.24621190612056074,0.0,6124469198336
0.23158357308416427,0.0,15464304063944
0.3089890335868425,0.0,538359860375
0.2832742526906037,0.0,38303424819829
0.20892169219869186,0.0,23768631595008
0.31309860239798143,0.0,37966934881
0.2755745773817874,0.0,17367942409273
0.28796964067947906,0.0,457422927625
0.3198319043600158,0.0,10012054079377
0.2511591949266607,0.0,2241404849503
0.3279312385485386,0.0,4228736568211
0.1810283650153523,0.0,9663597000000
0.32787928679542705,0.0,503978261912
0.09673584228524369,0.0,21848674538816
0.3833333348574973,0.0,2207155608
0.3023882463818583,0.0,-109902239
0.2600810224818067,0.0,26296107018553
0.2773571706678868,0.0,57736239625
0.3262724341433341,0.0,16373519373457
0.24166428238251925,0.0,790683312223
0.18118752228255725,0.0,5322708936000
0.33756613329330304,0.0,1642196701592
0.39767841592078407,0.0,135955323288
0.3382040998388216,0.0,698572434617
0.38971111071961373,0.0,5167846708569
0.38898882931106304,0.0,7849750559624
0.37897573022208303,0.0,2818158203125
0.3455988520311388,0.0,6325466497784
0.3616211295825993,0.0,1508608874709
0.3809209982448595,0.0,6127482384899
0.49325477402892753,0.0,2582630848000
0.4386206145545596,0.0,7214789451267
0.5134600185715362,0.0,331805052467
0.3985810316189196,0.0,2498846293000
0.38379442304270567,0.0,3358825906176
0.3672594903171637,0.0,13306998429873
0.3859665320429797,0.0,3768014003481
0.3676030538154785,0.0,15879494335375
0.3962265672259754,0.0,7272067245624
0.35474229342643815,0.0,4129885013184
0.41598697096775195,0.0,16327137318409
0.41114047164285267,0.0,844980708664
0.4104747575337521,0.0,7078993977601
0.39325415554999127,0.0,6044481501696
0.3924836696651942,0.0,4121396307937
0.35867496507914837,0.0,6320337464169
0.4020478136613598,0.0,5962233558637
0.39834853672665127,0.0,9761925670848
0.3746677771857189,0.0,1595870496856
0.381391605396872,0.0,2641807540224
0.36806973094437617,0.0,24346134138087
0.35499324835526946,0.0,5375929515832
0.51362003378289,0.0,1258662531573
0.38886682728733607,0.0,8152154560376
0.37336379359583494,0.0,19805726191616
0.42865044044082057,0.0,11189822904863
0.3425154214824153,0.0,5931706877208
0.38058652908979274,0.0,2486161818323
0.45821278150206407,0.0,7401194422272
0.3747633514376897,0.0,2472423112648
0.4714285190330285,0.0,-55786756661
0.43699551691721344,0.0,25876552408552
0.3784188235901879,0.0,1744033334653
0.43333454096114793,0.0,7830806976712
0.4130846138208295,0.0,1691539485875
0.3884578932558739,0.0,3005310024991
0.4016406616594687,0.0,6219352719000
0.4024485215437319,0.0,5576306571837
0.4183881200180513,0.0,1288979135387
0.3637789116822318,0.0,13177701928000
0.3410933908490966,0.0,10855517687288
0.3990614089833541,0.0,1473760072000
0.36339896225371815,0.0,13992294360673
0.4345392695177845,0.0,55223640485441
0.4095596784111671,0.0,9155562688000
0.41555499904724985,0.0,1098465877432
0.3128795021601206,0.0,7108898940352
0.3696239009302574,0.0,16589179224064
0.3950835125454357,0.0,4434384921589
0.322828032741644,0.0,8064975117464
0.40576730291760993,0.0,12179700416512
0.35960292310363146,0.0,602494700536
0.40690430029025004,0.0,73139516568
0.41831457156729157,0.0,7179004459171
0.4308193613495734,0.0,2664229726647
0.4438833904325258,0.0,6113429299125
0.399625240559327,0.0,9224005370048
0.4579230030399624,0.0,1686858891264
0.3647116348989679,0.0,2010394559061
0.4572329958546917,0.0,5999796014211
0.4291169081847852,0.0,-8402569937
0.41670316191172174,0.0,20912795965151
0.38970953798102237,0.0,2106011807432
0.4487794251285376,0.0,2921753806336
0.36570011414522935,0.0,12079923558625
0.3600549733291195,0.0,14496441789887
0.3788029922538058,0.0,32087706894433
0.3453113612047859,0.0,18914648497984
0.450946175099017,0.0,131096512
0.4263236899601481,0.0,2231144371763
0.39491129638906275,0.0,1633027096576
0.36794743973156013,0.0,10233860248431
0.41582398256751374,0.0,1517307043771
0.3968568679361076,0.0,1069971372352
0.4213156464009412,0.0,7735372650433
0.4881849052895865,0.0,28431271110761
0.385222931700562,0.0,9345930310144
0.4013304084848453,0.0,3784018160287
0.39091528737605685,0.0,4140705667112
0.3894760808629458,0.0,14368401992231
0.4153115862433306,0.0,3999992047624
0.34139755063472405,0.0,9587577294784
0.4671200540676061,0.0,1242990379008
0.43314185284284556,0.0,2367527063552
0.3656926886385669,0.0,13794644803087
0.35321436163326136,0.0,10496266492375
0.3713465809091562,0.0,12174936725125
0.384776081040242,0.0,1292891596984
0.4033317920977207,0.0,1246114341081
0.443040063164823,0.0,3638052872
0.42231849550686346,0.0,19246677360399
0.3879161980409189,0.0,8647946091576
0.38536430657088344,0.0,2094695359875
0.3817378659465186,0.0,1575879851853
0.41500964461251333,0.0,1526834015875
0.4142360171944916,0.0,8640364608000
0.403151181295126,0.0,8383984755875
0.39756308655471,0.0,2151685171000
0.4689114833359846,0.0,3161636106733
0.33386364554944403,0.0,11342094087232
0.41160516440516076,0.0,4824238966273
0.3898842804578917,0.0,2294222870269
0.3468531439045279,0.0,4140705667112
0.4271665944342829,0.0,7081206278427
0.5055315887168255,0.0,494163233416
0.49099794913652106,0.0,308093949064
0.26315789212011087,0.0,53051414484375
0.33827719383114774,0.0,15201386947648
0.41172689239698806,0.0,13423577619096
0.4346166452341111,0.0,1509003523000
0.3840696750787088,0.0,8874885873664
0.3685917176055066,0.0,4814823314456
0.37682358288540757,0.0,11035946335744
0.39196660929641025,0.0,7462889768088
0.4118053355463085,0.0,1921886786737
0.4369284834362251,0.0,2899126775979
