instance_name,order_id,bsp_size,bsp_variant,bsp_seed,geom_id,item_count
BSP_1000_E6_0.xml,128,1000,E6,0,126,1
BSP_1000_E6_0.xml,129,1000,E6,0,127,1
BSP_1000_E6_0.xml,130,1000,E6,0,128,1
BSP_1000_E6_0.xml,131,1000,E6,0,129,1
BSP_1000_E6_0.xml,132,1000,E6,0,130,1
BSP_1000_E6_0.xml,133,1000,E6,0,131,1
BSP_1000_E6_0.xml,134,1000,E6,0,132,1
BSP_1000_E6_0.xml,135,1000,E6,0,133,1
BSP_1000_E6_0.xml,136,1000,E6,0,134,1
BSP_1000_E6_0.xml,137,1000,E6,0,135,1
BSP_1000_E6_0.xml,138,1000,E6,0,136,1
BSP_1000_E6_0.xml,139,1000,E6,0,137,1
BSP_1000_E6_0.xml,140,1000,E6,0,138,1
BSP_1000_E6_0.xml,141,1000,E6,0,139,1
BSP_1000_E6_0.xml,142,1000,E6,0,140,1
BSP_1000_E6_0.xml,143,1000,E6,0,141,1
BSP_1000_E6_0.xml,144,1000,E6,0,142,1
BSP_1000_E6_0.xml,145,1000,E6,0,143,1
BSP_1000_E6_0.xml,146,1000,E6,0,144,1
BSP_1000_E6_0.xml,147,1000,E6,0,145,1
BSP_1000_E6_0.xml,148,1000,E6,0,146,1
BSP_1000_E6_0.xml,149,1000,E6,0,147,1
BSP_1000_E6_0.xml,150,1000,E6,0,148,1
BSP_1000_E6_0.xml,151,1000,E6,0,149,1
BSP_1000_E6_0.xml,152,1000,E6,0,150,1
BSP_1000_E6_0.xml,153,1000,E6,0,151,1
BSP_1000_E6_0.xml,154,1000,E6,0,152,1
BSP_1000_E6_0.xml,155,1000,E6,0,153,1
BSP_1000_E6_0.xml,156,1000,E6,0,154,1
BSP_1000_E6_0.xml,157,1000,E6,0,155,1
BSP_1000_E6_0.xml,158,1000,E6,0,156,1
BSP_1000_E6_0.xml,159,1000,E6,0,157,1
BSP_1000_E6_0.xml,160,1000,E6,0,158,1
BSP_1000_E6_0.xml,161,1000,E6,0,159,1
BSP_1000_E6_0.xml,162,1000,E6,0,160,1
BSP_1000_E6_0.xml,163,1000,E6,0,161,1
BSP_1000_E6_0.xml,164,1000,E6,0,162,1
BSP_1000_E6_0.xml,165,1000,E6,0,163,1
BSP_1000_E6_0.xml,166,1000,E6,0,164,1
BSP_1000_E6_0.xml,167,1000,E6,0,165,2
BSP_1000_E6_0.xml,168,1000,E6,0,166,2
BSP_1000_E6_0.xml,169,1000,E6,0,167,2
BSP_1000_E6_0.xml,170,1000,E6,0,168,2
BSP_1000_E6_0.xml,171,1000,E6,0,169,2
BSP_1000_E6_0.xml,172,1000,E6,0,170,2
BSP_1000_E6_0.xml,173,1000,E6,0,171,2
BSP_1000_E6_0.xml,174,1000,E6,0,172,2
BSP_1000_E6_0.xml,175,1000,E6,0,173,2
BSP_1000_E6_0.xml,176,1000,E6,0,174,2
BSP_1000_E6_0.xml,177,1000,E6,0,175,2
BSP_1000_E6_0.xml,178,1000,E6,0,176,2
BSP_1000_E6_0.xml,179,1000,E6,0,177,2
BSP_1000_E6_0.xml,180,1000,E6,0,178,2
BSP_1000_E6_0.xml,181,1000,E6,0,179,2
BSP_1000_E6_0.xml,182,1000,E6,0,180,2
BSP_1000_E6_0.xml,183,1000,E6,0,181,2
BSP_1000_E6_0.xml,184,1000,E6,0,182,2
BSP_1000_E6_0.xml,185,1000,E6,0,183,2
BSP_1000_E6_0.xml,186,1000,E6,0,184,2
BSP_1000_E6_0.xml,187,1000,E6,0,185,2
BSP_1000_E6_0.xml,188,1000,E6,0,186,2
BSP_1000_E6_0.xml,189,1000,E6,0,187,2
BSP_1000_E6_0.xml,190,1000,E6,0,188,2
BSP_1000_E6_0.xml,191,1000,E6,0,189,2
BSP_1000_E6_0.xml,192,1000,E6,0,190,2
BSP_1000_E6_0.xml,193,1000,E6,0,191,2
BSP_1000_E6_0.xml,194,1000,E6,0,192,2
BSP_1000_E6_0.xml,195,1000,E6,0,193,2
BSP_1000_E6_0.xml,196,1000,E6,0,194,2
BSP_1000_E6_0.xml,197,1000,E6,0,195,2
BSP_1000_E6_0.xml,198,1000,E6,0,196,2
BSP_1000_E6_0.xml,199,1000,E6,0,197,2
BSP_1000_E6_0.xml,200,1000,E6,0,198,2
BSP_1000_E6_0.xml,201,1000,E6,0,199,2
BSP_1000_E6_0.xml,202,1000,E6,0,200,2
BSP_1000_E6_0.xml,203,1000,E6,0,201,2
BSP_1000_E6_0.xml,204,1000,E6,0,202,2
BSP_1000_E6_0.xml,205,1000,E6,0,203,2
BSP_1000_E6_0.xml,206,1000,E6,0,204,2
BSP_1000_E6_0.xml,207,1000,E6,0,205,2
BSP_1000_E6_0.xml,208,1000,E6,0,206,2
BSP_1000_E6_0.xml,209,1000,E6,0,207,2
BSP_1000_E6_0.xml,210,1000,E6,0,208,2
BSP_1000_E6_0.xml,211,1000,E6,0,209,2
BSP_1000_E6_0.xml,212,1000,E6,0,210,2
BSP_1000_E6_0.xml,213,1000,E6,0,211,2
BSP_1000_E6_0.xml,214,1000,E6,0,212,2
BSP_1000_E6_0.xml,215,1000,E6,0,213,2
BSP_1000_E6_0.xml,216,1000,E6,0,214,2
BSP_1000_E6_0.xml,217,1000,E6,0,215,2
BSP_1000_E6_0.xml,218,1000,E6,0,216,2
BSP_1000_E6_0.xml,219,1000,E6,0,217,2
BSP_1000_E6_0.xml,220,1000,E6,0,218,2
BSP_1000_E6_0.xml,221,1000,E6,0,219,2
BSP_1000_E6_0.xml,222,1000,E6,0,220,2
BSP_1000_E6_0.xml,223,1000,E6,0,221,2
BSP_1000_E6_0.xml,224,1000,E6,0,222,2
BSP_1000_E6_0.xml,225,1000,E6,0,223,2
BSP_1000_E6_0.xml,226,1000,E6,0,224,2
BSP_1000_E6_0.xml,227,1000,E6,0,225,2
BSP_1000_E6_0.xml,228,1000,E6,0,226,2
BSP_1000_E6_0.xml,229,1000,E6,0,227,2
BSP_1000_E6_0.xml,230,1000,E6,0,228,2
BSP_1000_E6_0.xml,231,1000,E6,0,229,2
BSP_1000_E6_0.xml,232,1000,E6,0,230,2
BSP_1000_E6_0.xml,233,1000,E6,0,231,2
BSP_1000_E6_0.xml,234,1000,E6,0,232,2
BSP_1000_E6_0.xml,235,1000,E6,0,215,2
BSP_1000_E6_0.xml,236,1000,E6,0,233,2
BSP_1000_E6_0.xml,237,1000,E6,0,234,2
BSP_1000_E6_0.xml,238,1000,E6,0,235,2
BSP_1000_E6_0.xml,239,1000,E6,0,236,2
BSP_1000_E6_0.xml,240,1000,E6,0,237,2
BSP_1000_E6_0.xml,241,1000,E6,0,238,2
BSP_1000_E6_0.xml,242,1000,E6,0,239,2
BSP_1000_E6_0.xml,243,1000,E6,0,240,2
BSP_1000_E6_0.xml,244,1000,E6,0,241,2
BSP_1000_E6_0.xml,245,1000,E6,0,242,2
BSP_1000_E6_0.xml,246,1000,E6,0,243,2
BSP_1000_E6_0.xml,247,1000,E6,0,244,2
BSP_1000_E6_0.xml,248,1000,E6,0,245,2
BSP_1000_E6_0.xml,249,1000,E6,0,246,2
BSP_1000_E6_0.xml,250,1000,E6,0,247,2
BSP_1000_E6_0.xml,251,1000,E6,0,248,2
BSP_1000_E6_0.xml,252,1000,E6,0,249,2
BSP_1000_E6_0.xml,253,1000,E6,0,250,2
BSP_1000_E6_0.xml,254,1000,E6,0,251,2
BSP_1000_E6_0.xml,255,1000,E6,0,252,2
BSP_1000_E6_0.xml,256,1000,E6,0,253,2
BSP_1000_E6_0.xml,257,1000,E6,0,254,2
BSP_1000_E6_0.xml,258,1000,E6,0,255,2
BSP_1000_E6_0.xml,259,1000,E6,0,256,2
BSP_1000_E6_0.xml,260,1000,E6,0,257,2
BSP_1000_E6_0.xml,261,1000,E6,0,258,2
BSP_1000_E6_0.xml,262,1000,E6,0,259,2
BSP_1000_E6_0.xml,263,1000,E6,0,260,2
BSP_1000_E6_0.xml,264,1000,E6,0,261,2
BSP_1000_E6_0.xml,265,1000,E6,0,262,2
BSP_1000_E6_0.xml,266,1000,E6,0,263,2
BSP_1000_E6_0.xml,267,1000,E6,0,264,2
BSP_1000_E6_0.xml,268,1000,E6,0,265,2
BSP_1000_E6_0.xml,269,1000,E6,0,266,2
BSP_1000_E6_0.xml,270,1000,E6,0,267,2
BSP_1000_E6_0.xml,271,1000,E6,0,268,2
BSP_1000_E6_0.xml,272,1000,E6,0,269,2
BSP_1000_E6_0.xml,273,1000,E6,0,270,2
BSP_1000_E6_0.xml,274,1000,E6,0,271,2
BSP_1000_E6_0.xml,275,1000,E6,0,272,2
BSP_1000_E6_0.xml,276,1000,E6,0,273,2
BSP_1000_E6_0.xml,277,1000,E6,0,274,2
BSP_1000_E6_0.xml,278,1000,E6,0,275,2
BSP_1000_E6_0.xml,279,1000,E6,0,276,2
BSP_1000_E6_0.xml,280,1000,E6,0,277,2
BSP_1000_E6_0.xml,281,1000,E6,0,278,2
BSP_1000_E6_0.xml,282,1000,E6,0,279,2
BSP_1000_E6_0.xml,283,1000,E6,0,280,2
BSP_1000_E6_0.xml,284,1000,E6,0,281,2
BSP_1000_E6_0.xml,285,1000,E6,0,282,2
BSP_1000_E6_0.xml,286,1000,E6,0,283,2
BSP_1000_E6_0.xml,287,1000,E6,0,284,2
BSP_1000_E6_0.xml,288,1000,E6,0,285,2
BSP_1000_E6_0.xml,289,1000,E6,0,286,2
BSP_1000_E6_0.xml,290,1000,E6,0,287,2
BSP_1000_E6_0.xml,291,1000,E6,0,288,2
BSP_1000_E6_0.xml,292,1000,E6,0,289,2
BSP_1000_E6_0.xml,293,1000,E6,0,290,2
BSP_1000_E6_0.xml,294,1000,E6,0,291,2
BSP_1000_E6_0.xml,295,1000,E6,0,292,2
BSP_1000_E6_0.xml,296,1000,E6,0,293,2
BSP_1000_E6_0.xml,297,1000,E6,0,294,2
BSP_1000_E6_0.xml,298,1000,E6,0,295,2
BSP_1000_E6_0.xml,299,1000,E6,0,296,2
BSP_1000_E6_0.xml,300,1000,E6,0,297,2
BSP_1000_E6_0.xml,301,1000,E6,0,298,2
BSP_1000_E6_0.xml,302,1000,E6,0,299,2
BSP_1000_E6_0.xml,303,1000,E6,0,300,2
BSP_1000_E6_0.xml,304,1000,E6,0,301,2
BSP_1000_E6_0.xml,305,1000,E6,0,302,2
BSP_1000_E6_0.xml,306,1000,E6,0,303,2
BSP_1000_E6_0.xml,307,1000,E6,0,304,2
BSP_1000_E6_0.xml,308,1000,E6,0,305,2
BSP_1000_E6_0.xml,309,1000,E6,0,306,2
BSP_1000_E6_0.xml,310,1000,E6,0,307,2
BSP_1000_E6_0.xml,311,1000,E6,0,308,2
BSP_1000_E6_0.xml,312,1000,E6,0,309,2
BSP_1000_E6_0.xml,313,1000,E6,0,310,2
BSP_1000_E6_0.xml,314,1000,E6,0,311,2
BSP_1000_E6_0.xml,315,1000,E6,0,312,2
BSP_1000_E6_0.xml,316,1000,E6,0,313,2
BSP_1000_E6_0.xml,317,1000,E6,0,314,2
BSP_1000_E6_0.xml,318,1000,E6,0,315,2
BSP_1000_E6_0.xml,319,1000,E6,0,316,2
BSP_1000_E6_0.xml,320,1000,E6,0,317,2
BSP_1000_E6_0.xml,321,1000,E6,0,318,2
BSP_1000_E6_0.xml,322,1000,E6,0,319,2
BSP_1000_E6_0.xml,323,1000,E6,0,320,2
BSP_1000_E6_0.xml,324,1000,E6,0,321,2
BSP_1000_E6_0.xml,325,1000,E6,0,322,2
BSP_1000_E6_0.xml,326,1000,E6,0,323,2
BSP_1000_E6_0.xml,327,1000,E6,0,324,2
BSP_1000_E6_0.xml,328,1000,E6,0,325,2
BSP_1000_E6_0.xml,329,1000,E6,0,326,2
BSP_1000_E6_0.xml,330,1000,E6,0,327,2
BSP_1000_E6_0.xml,331,1000,E6,0,328,2
BSP_1000_E6_0.xml,332,1000,E6,0,329,2
BSP_1000_E6_0.xml,333,1000,E6,0,330,2
BSP_1000_E6_0.xml,334,1000,E6,0,331,3
BSP_1000_E6_0.xml,335,1000,E6,0,332,3
BSP_1000_E6_0.xml,336,1000,E6,0,333,3
BSP_1000_E6_0.xml,337,1000,E6,0,334,3
BSP_1000_E6_0.xml,338,1000,E6,0,335,3
BSP_1000_E6_0.xml,339,1000,E6,0,336,3
BSP_1000_E6_0.xml,340,1000,E6,0,337,3
BSP_1000_E6_0.xml,341,1000,E6,0,338,3
BSP_1000_E6_0.xml,342,1000,E6,0,339,3
BSP_1000_E6_0.xml,343,1000,E6,0,340,3
BSP_1000_E6_0.xml,344,1000,E6,0,341,3
BSP_1000_E6_0.xml,345,1000,E6,0,342,3
BSP_1000_E6_0.xml,346,1000,E6,0,343,3
BSP_1000_E6_0.xml,347,1000,E6,0,344,3
BSP_1000_E6_0.xml,348,1000,E6,0,345,3
BSP_1000_E6_0.xml,349,1000,E6,0,346,3
BSP_1000_E6_0.xml,350,1000,E6,0,347,3
BSP_1000_E6_0.xml,351,1000,E6,0,348,3
BSP_1000_E6_0.xml,352,1000,E6,0,349,3
BSP_1000_E6_0.xml,353,1000,E6,0,350,3
BSP_1000_E6_0.xml,354,1000,E6,0,351,3
BSP_1000_E6_0.xml,355,1000,E6,0,352,3
BSP_1000_E6_0.xml,356,1000,E6,0,353,3
BSP_1000_E6_0.xml,357,1000,E6,0,354,3
BSP_1000_E6_0.xml,358,1000,E6,0,355,3
BSP_1000_E6_0.xml,359,1000,E6,0,356,3
BSP_1000_E6_0.xml,360,1000,E6,0,357,3
BSP_1000_E6_0.xml,361,1000,E6,0,358,3
BSP_1000_E6_0.xml,362,1000,E6,0,359,3
BSP_1000_E6_0.xml,363,1000,E6,0,360,3
BSP_1000_E6_0.xml,364,1000,E6,0,361,3
BSP_1000_E6_0.xml,365,1000,E6,0,362,3
BSP_1000_E6_0.xml,366,1000,E6,0,363,3
BSP_1000_E6_0.xml,367,1000,E6,0,364,3
BSP_1000_E6_0.xml,368,1000,E6,0,365,3
BSP_1000_E6_0.xml,369,1000,E6,0,366,3
BSP_1000_E6_0.xml,370,1000,E6,0,367,3
BSP_1000_E6_0.xml,371,1000,E6,0,368,3
BSP_1000_E6_0.xml,372,1000,E6,0,369,3
BSP_1000_E6_0.xml,373,1000,E6,0,370,3
BSP_1000_E6_0.xml,374,1000,E6,0,371,3
BSP_1000_E6_0.xml,375,1000,E6,0,372,3
BSP_1000_E6_0.xml,376,1000,E6,0,373,3
BSP_1000_E6_0.xml,377,1000,E6,0,374,3
BSP_1000_E6_0.xml,378,1000,E6,0,375,3
BSP_1000_E6_0.xml,379,1000,E6,0,376,3
BSP_1000_E6_0.xml,380,1000,E6,0,377,3
BSP_1000_E6_0.xml,381,1000,E6,0,378,3
BSP_1000_E6_0.xml,382,1000,E6,0,379,3
BSP_1000_E6_0.xml,383,1000,E6,0,380,3
BSP_1000_E6_0.xml,384,1000,E6,0,381,3
BSP_1000_E6_0.xml,385,1000,E6,0,382,3
BSP_1000_E6_0.xml,386,1000,E6,0,383,3
BSP_1000_E6_0.xml,387,1000,E6,0,384,3
BSP_1000_E6_0.xml,388,1000,E6,0,385,3
BSP_1000_E6_0.xml,389,1000,E6,0,386,3
BSP_1000_E6_0.xml,390,1000,E6,0,387,3
BSP_1000_E6_0.xml,391,1000,E6,0,388,3
BSP_1000_E6_0.xml,392,1000,E6,0,389,3
BSP_1000_E6_0.xml,393,1000,E6,0,390,3
BSP_1000_E6_0.xml,394,1000,E6,0,391,3
BSP_1000_E6_0.xml,395,1000,E6,0,392,3
BSP_1000_E6_0.xml,396,1000,E6,0,393,3
BSP_1000_E6_0.xml,397,1000,E6,0,394,3
BSP_1000_E6_0.xml,398,1000,E6,0,395,3
BSP_1000_E6_0.xml,399,1000,E6,0,396,3
BSP_1000_E6_0.xml,400,1000,E6,0,397,3
BSP_1000_E6_0.xml,401,1000,E6,0,398,3
BSP_1000_E6_0.xml,402,1000,E6,0,399,3
BSP_1000_E6_0.xml,403,1000,E6,0,400,3
BSP_1000_E6_0.xml,404,1000,E6,0,401,3
BSP_1000_E6_0.xml,405,1000,E6,0,402,3
BSP_1000_E6_0.xml,406,1000,E6,0,339,3
BSP_1000_E6_0.xml,407,1000,E6,0,403,3
BSP_1000_E6_0.xml,408,1000,E6,0,404,3
BSP_1000_E6_0.xml,409,1000,E6,0,405,3
BSP_1000_E6_0.xml,410,1000,E6,0,406,3
BSP_1000_E6_0.xml,411,1000,E6,0,407,3
BSP_1000_E6_0.xml,412,1000,E6,0,408,3
BSP_1000_E6_0.xml,413,1000,E6,0,409,3
BSP_1000_E6_0.xml,414,1000,E6,0,410,3
BSP_1000_E6_0.xml,415,1000,E6,0,411,3
BSP_1000_E6_0.xml,416,1000,E6,0,412,3
BSP_1000_E6_0.xml,417,1000,E6,0,413,3
BSP_1000_E6_0.xml,418,1000,E6,0,414,3
BSP_1000_E6_0.xml,419,1000,E6,0,415,3
BSP_1000_E6_0.xml,420,1000,E6,0,347,3
BSP_1000_E6_0.xml,421,1000,E6,0,416,3
BSP_1000_E6_0.xml,422,1000,E6,0,417,3
BSP_1000_E6_0.xml,423,1000,E6,0,418,3
BSP_1000_E6_0.xml,424,1000,E6,0,419,3
BSP_1000_E6_0.xml,425,1000,E6,0,420,3
BSP_1000_E6_0.xml,426,1000,E6,0,421,3
BSP_1000_E6_0.xml,427,1000,E6,0,422,3
BSP_1000_E6_0.xml,428,1000,E6,0,423,3
BSP_1000_E6_0.xml,429,1000,E6,0,424,3
BSP_1000_E6_0.xml,430,1000,E6,0,425,3
BSP_1000_E6_0.xml,431,1000,E6,0,426,3
BSP_1000_E6_0.xml,432,1000,E6,0,427,3
BSP_1000_E6_0.xml,433,1000,E6,0,428,3
BSP_1000_E6_0.xml,434,1000,E6,0,429,3
BSP_1000_E6_0.xml,435,1000,E6,0,430,3
BSP_1000_E6_0.xml,436,1000,E6,0,431,3
BSP_1000_E6_0.xml,437,1000,E6,0,432,3
BSP_1000_E6_0.xml,438,1000,E6,0,433,3
BSP_1000_E6_0.xml,439,1000,E6,0,434,3
BSP_1000_E6_0.xml,440,1000,E6,0,435,3
BSP_1000_E6_0.xml,441,1000,E6,0,436,3
BSP_1000_E6_0.xml,442,1000,E6,0,437,3
BSP_1000_E6_0.xml,443,1000,E6,0,438,3
BSP_1000_E6_0.xml,444,1000,E6,0,439,3
BSP_1000_E6_0.xml,445,1000,E6,0,440,3
BSP_1000_E6_0.xml,446,1000,E6,0,391,3
BSP_1000_E6_0.xml,447,1000,E6,0,441,3
BSP_1000_E6_0.xml,448,1000,E6,0,442,3
BSP_1000_E6_0.xml,449,1000,E6,0,443,3
BSP_1000_E6_0.xml,450,1000,E6,0,444,3
BSP_1000_E6_0.xml,451,1000,E6,0,349,3
BSP_1000_E6_0.xml,452,1000,E6,0,445,3
BSP_1000_E6_0.xml,453,1000,E6,0,446,3
BSP_1000_E6_0.xml,454,1000,E6,0,447,3
BSP_1000_E6_0.xml,455,1000,E6,0,448,3
BSP_1000_E6_0.xml,456,1000,E6,0,449,3
BSP_1000_E6_0.xml,457,1000,E6,0,450,3
BSP_1000_E6_0.xml,458,1000,E6,0,451,3
BSP_1000_E6_0.xml,459,1000,E6,0,452,3
BSP_1000_E6_0.xml,460,1000,E6,0,453,3
BSP_1000_E6_0.xml,461,1000,E6,0,454,3
BSP_1000_E6_0.xml,462,1000,E6,0,455,3
BSP_1000_E6_0.xml,463,1000,E6,0,456,3
BSP_1000_E6_0.xml,464,1000,E6,0,457,3
BSP_1000_E6_0.xml,465,1000,E6,0,458,3
BSP_1000_E6_0.xml,466,1000,E6,0,459,3
BSP_1000_E6_0.xml,467,1000,E6,0,460,3
BSP_1000_E6_0.xml,468,1000,E6,0,461,3
BSP_1000_E6_0.xml,469,1000,E6,0,456,3
BSP_1000_E6_0.xml,470,1000,E6,0,462,3
BSP_1000_E6_0.xml,471,1000,E6,0,463,3
BSP_1000_E6_0.xml,472,1000,E6,0,464,3
BSP_1000_E6_0.xml,473,1000,E6,0,465,3
BSP_1000_E6_0.xml,474,1000,E6,0,466,3
BSP_1000_E6_0.xml,475,1000,E6,0,467,3
BSP_1000_E6_0.xml,476,1000,E6,0,468,3
BSP_1000_E6_0.xml,477,1000,E6,0,469,3
BSP_1000_E6_0.xml,478,1000,E6,0,402,3
BSP_1000_E6_0.xml,479,1000,E6,0,470,3
