tall_item_share,volume_tail_ratio,fragile_share,flat_item_share,dim_l_p90_to_vh,spare_vol_per_item,bulky_item_share,dim_m_p90_to_vw,height_layer_pressure,footprint_sum_ratio,length_sum_pressure,pressure_product,max_dim_l_to_min_floor,count_vol_fill_interaction,load_param_max,dim_m_sum_to_vw,awkward_floor_share,dim_l_max_to_vl,width_dominant_share,dual_dominant_share
0.4444444444444444,1.9029629629629627,0.0,0.0,1.08,2513.6666666666665,0.0,0.68,2.566666666666667,1.766,3.433333333333333,4.532733333333334,1.36,4.4754000000000005,0,4.5600000000000005,0.4444444444444444,0.5666666666666667,0.4444444444444444,0.1111111111111111
0.6666666666666666,1.881857638888889,0.0,0.0,1.0666666666666667,1035.6666666666667,0.0,0.68,3.2666666666666666,2.7226666666666666,5.016666666666667,8.894044444444443,1.36,8.685866666666668,0,6.5200000000000005,0.5833333333333334,0.5666666666666667,0.5833333333333334,0.08333333333333333
0.8,1.3210256410256405,0.0,0.0,1.0666666666666667,1263.4,0.2,0.68,2.966666666666667,2.4066666666666667,4.35,7.139777777777779,1.28,7.192444444444445,0,5.6000000000000005,0.7,0.5333333333333333,0.7,0.2
0.7142857142857143,1.8270833333333334,0.0,0.0,1.0666666666666667,529.2857142857143,0.0,0.6680000000000001,3.8666666666666667,3.052,5.966666666666667,11.801066666666667,1.28,11.694666666666667,0,7.24,0.5,0.5333333333333333,0.5,0.07142857142857142
1.0,1.2790322580645161,0.0,0.0,1.0666666666666667,4019.3333333333335,0.0,0.66,1.8666666666666667,1.4613333333333334,2.9166666666666665,2.727822222222222,1.28,2.784533333333333,0,3.04,0.5,0.5333333333333333,0.5,0.16666666666666666
1.0,1.4923076923076928,0.0,0.0,1.0666666666666667,3009.5714285714284,0.14285714285714285,0.6559999999999999,1.9666666666666666,1.8406666666666667,3.4,3.6199777777777777,1.28,3.7229111111111113,0,3.8,0.5714285714285714,0.5333333333333333,0.5714285714285714,0.2857142857142857
0.375,1.8517273576097106,0.0,0.0,0.8766666666666667,3219.0,0.125,0.624,2.566666666666667,1.3013333333333332,2.566666666666667,3.340088888888889,1.08,3.421866666666667,0,4.08,0.625,0.45,0.625,0.0
0.4444444444444444,2.114814814814815,0.0,0.0,1.08,2259.4444444444443,0.1111111111111111,0.68,2.6,1.8646666666666667,3.533333333333333,4.848133333333333,1.36,4.933,0,4.640000000000001,0.4444444444444444,0.5666666666666667,0.4444444444444444,0.2222222222222222
0.6666666666666666,1.5232339089481945,0.0,0.0,1.08,2297.0,0.0,0.68,2.2666666666666666,2.1353333333333335,3.966666666666667,4.840088888888889,1.36,4.865399999999999,0,4.8,0.6666666666666666,0.5666666666666667,0.6666666666666666,0.2222222222222222
0.6153846153846154,2.0959201388888893,0.0,0.0,1.0666666666666667,670.4615384615385,0.07692307692307693,0.68,3.7,2.768,5.283333333333333,10.2416,1.28,10.482044444444444,0,6.8,0.46153846153846156,0.5333333333333333,0.46153846153846156,0.07692307692307693
0.75,1.5600000000000003,0.0,0.0,0.9133333333333333,8413.0,0.0,0.64,1.0333333333333334,0.9866666666666667,1.6833333333333333,1.0195555555555558,1.12,1.0087111111111111,0,2.3600000000000003,1.0,0.4666666666666667,1.0,0.0
1.0,1.0,0.0,0.0,0.8666666666666667,40632.0,0.0,0.56,0.4,0.24266666666666667,0.43333333333333335,0.09706666666666668,1.04,0.09706666666666666,0,0.56,1.0,0.43333333333333335,1.0,0.0
0.6666666666666666,1.1774074074074075,0.0,0.0,1.1066666666666667,2087.777777777778,0.1111111111111111,0.68,2.7,2.01,3.716666666666667,5.427,1.36,5.242,0,4.88,0.6666666666666666,0.5666666666666667,0.6666666666666666,0.2222222222222222
0.4444444444444444,1.7402380952380951,0.0,0.0,0.8733333333333334,2376.0,0.1111111111111111,0.616,2.966666666666667,1.544,3.0,4.580533333333333,1.08,4.7232,0,4.640000000000001,0.6666666666666666,0.45,0.6666666666666666,0.0
0.6666666666666666,1.2118985695708713,0.0,0.0,1.0566666666666666,912.3333333333334,0.08333333333333333,0.6759999999999999,3.533333333333333,2.6313333333333335,4.783333333333333,9.297377777777777,1.32,9.080533333333333,0,6.5600000000000005,0.5833333333333334,0.55,0.5833333333333334,0.08333333333333333
0.6153846153846154,1.6079713390058217,0.0,0.0,1.0533333333333335,841.8461538461538,0.07692307692307693,0.68,3.6333333333333333,2.6586666666666665,5.3,9.659822222222221,1.28,9.8384,0,6.5200000000000005,0.38461538461538464,0.5333333333333333,0.38461538461538464,0.07692307692307693
0.8181818181818182,1.6055555555555556,0.0,0.0,1.0666666666666667,1262.5454545454545,0.0,0.68,2.933333333333333,2.6046666666666667,4.966666666666667,7.640355555555555,1.36,7.605155555555555,0,5.8,0.6363636363636364,0.5666666666666667,0.6363636363636364,0.18181818181818182
1.0,1.1660377358490566,0.0,0.0,1.0466666666666666,16988.0,0.5,0.632,0.8333333333333334,0.584,0.9666666666666667,0.48666666666666664,1.28,0.48995555555555553,0,1.2000000000000002,1.0,0.5333333333333333,1.0,0.5
0.8888888888888888,1.6744113029827317,0.0,0.0,1.08,1939.7777777777778,0.0,0.688,2.3333333333333335,2.348,4.3,5.478666666666666,1.36,5.5084,0,4.96,0.6666666666666666,0.5666666666666667,0.6666666666666666,0.2222222222222222
0.46153846153846156,1.2761675824175824,0.0,0.0,1.0333333333333334,873.3846153846154,0.07692307692307693,0.664,4.0,2.3946666666666667,4.733333333333333,9.578666666666667,1.32,9.719955555555554,0,6.5600000000000005,0.5384615384615384,0.55,0.5384615384615384,0.07692307692307693
0.6,1.6016998341625202,0.0,0.0,1.0666666666666667,1798.0,0.1,0.68,2.7666666666666666,2.0926666666666667,4.05,5.789711111111111,1.28,6.004444444444444,0,5.2,0.6,0.5333333333333333,0.6,0.1
0.4444444444444444,1.5726190476190476,0.0,0.0,0.9333333333333333,2434.6666666666665,0.1111111111111111,0.616,2.8333333333333335,1.6213333333333333,3.1,4.5937777777777775,1.28,4.6176,0,4.68,0.6666666666666666,0.5333333333333333,0.6666666666666666,0.1111111111111111
0.36363636363636365,1.7393518518518518,0.0,0.0,1.0666666666666667,1449.8181818181818,0.18181818181818182,0.68,3.3666666666666667,2.0453333333333332,3.9166666666666665,6.885955555555555,1.28,7.1015999999999995,0,5.76,0.5454545454545454,0.5333333333333333,0.5454545454545454,0.09090909090909091
0.5833333333333334,1.4256176853055915,0.0,0.0,1.0666666666666667,744.5833333333334,0.16666666666666666,0.636,3.8666666666666667,2.4446666666666665,4.633333333333334,9.45271111111111,1.32,9.617333333333333,0,6.28,0.5833333333333334,0.55,0.5833333333333334,0.16666666666666666
0.7272727272727273,1.7484301412872842,0.0,0.0,1.0666666666666667,1006.2727272727273,0.0,0.68,3.1333333333333333,2.6746666666666665,4.7,8.380622222222222,1.36,8.294244444444445,0,6.16,0.7272727272727273,0.5666666666666667,0.7272727272727273,0.18181818181818182
0.6666666666666666,1.819607843137255,0.0,0.0,1.0666666666666667,1909.111111111111,0.1111111111111111,0.68,2.566666666666667,2.078666666666667,3.816666666666667,5.335244444444445,1.28,5.5636,0,4.92,0.6666666666666666,0.5333333333333333,0.6666666666666666,0.1111111111111111
0.9166666666666666,1.2888888888888888,0.0,0.0,1.0666666666666667,581.25,0.0,0.64,3.3666666666666667,3.0073333333333334,5.7,10.124688888888889,1.32,10.14,0,6.4,0.5833333333333334,0.55,0.5833333333333334,0.16666666666666666
0.5454545454545454,1.490873015873016,0.0,0.0,0.9,1594.4545454545455,0.09090909090909091,0.68,3.2666666666666666,2.086,3.9166666666666665,6.814266666666666,1.16,6.71268888888889,0,5.84,0.6363636363636364,0.48333333333333334,0.6363636363636364,0.0
0.5,1.529825997952917,0.0,0.0,0.9566666666666667,1006.5833333333334,0.16666666666666666,0.68,3.6,2.4113333333333333,4.4,8.6808,1.28,8.778933333333333,0,6.48,0.5833333333333334,0.5333333333333333,0.5833333333333334,0.08333333333333333
0.8181818181818182,1.7202380952380953,0.0,0.0,1.0666666666666667,1192.1818181818182,0.0,0.68,2.8,2.7666666666666666,5.166666666666667,7.746666666666666,1.36,7.794355555555555,0,6.0,0.6363636363636364,0.5666666666666667,0.6363636363636364,0.18181818181818182
0.7272727272727273,1.6121809225257502,0.0,0.0,1.0666666666666667,1380.090909090909,0.09090909090909091,0.68,3.066666666666667,2.3673333333333333,4.666666666666667,7.259822222222223,1.28,7.289088888888889,0,5.6,0.36363636363636365,0.5333333333333333,0.36363636363636365,0.09090909090909091
0.6363636363636364,1.490371697268249,0.0,0.0,1.0666666666666667,1530.4545454545455,0.09090909090909091,0.68,3.1,2.2293333333333334,4.35,6.910933333333333,1.28,6.884777777777778,0,5.640000000000001,0.45454545454545453,0.5333333333333333,0.45454545454545453,0.09090909090909091
0.8461538461538461,1.3282716049382717,0.0,0.0,1.0933333333333335,352.53846153846155,0.0,0.672,3.6333333333333333,3.2546666666666666,5.95,11.825288888888888,1.36,11.676022222222223,0,7.12,0.6923076923076923,0.5666666666666667,0.6923076923076923,0.23076923076923078
0.8333333333333334,1.4492841912884558,0.0,0.0,1.1,4260.666666666667,0.0,0.7,1.8666666666666667,1.3886666666666667,2.6333333333333333,2.5921777777777777,1.36,2.591466666666667,0,3.16,0.6666666666666666,0.5666666666666667,0.6666666666666666,0.16666666666666666
0.5833333333333334,1.761824994489751,0.0,0.0,1.0666666666666667,1010.1666666666666,0.08333333333333333,0.68,3.3,2.6493333333333333,4.883333333333334,8.742799999999999,1.36,8.767466666666666,0,6.4,0.5,0.5666666666666667,0.5,0.16666666666666666
0.625,1.1549414824447335,0.0,0.0,1.0766666666666667,2854.5,0.125,0.624,2.466666666666667,1.6246666666666667,3.15,4.0075111111111115,1.32,3.9402666666666666,0,4.2,0.625,0.55,0.625,0.125
0.5,1.5253812884133848,0.0,0.0,0.9766666666666667,2282.4,0.0,0.68,2.6333333333333333,1.9226666666666667,3.783333333333333,5.063022222222222,1.28,4.928,0,5.08,0.4,0.5333333333333333,0.4,0.0
0.625,1.8094834543987084,0.0,0.0,1.0666666666666667,2693.75,0.125,0.68,2.1666666666666665,1.836,3.3833333333333333,3.9779999999999998,1.28,4.168888888888889,0,4.36,0.625,0.5333333333333333,0.625,0.125
0.8181818181818182,1.7333333333333334,0.0,0.0,1.0666666666666667,1233.2727272727273,0.0,0.64,3.1,2.462,4.833333333333333,7.632200000000001,1.28,7.683866666666667,0,5.68,0.6363636363636364,0.5333333333333333,0.6363636363636364,0.09090909090909091
0.75,1.5806593406593406,0.0,0.0,1.06,725.25,0.08333333333333333,0.6759999999999999,3.5,2.771333333333333,5.116666666666666,9.699666666666666,1.28,9.6792,0,6.640000000000001,0.75,0.5333333333333333,0.75,0.08333333333333333
0.7,1.2666124837451234,0.0,0.0,1.07,1538.4,0.1,0.684,3.1,2.1286666666666667,4.116666666666666,6.598866666666667,1.32,6.581333333333333,0,5.28,0.6,0.55,0.6,0.1
0.6,1.1653225806451613,0.0,0.0,1.07,1532.1,0.1,0.608,3.1,2.1666666666666665,3.966666666666667,6.716666666666667,1.32,6.595333333333333,0,5.4,0.6,0.55,0.6,0.2
0.5454545454545454,1.5911330049261083,0.0,0.0,0.9666666666666667,1677.8181818181818,0.0,0.68,3.033333333333333,2.1653333333333333,4.216666666666667,6.568177777777778,1.28,6.488533333333333,0,5.640000000000001,0.45454545454545453,0.5333333333333333,0.45454545454545453,0.0
0.5454545454545454,1.2901785714285714,0.0,0.0,1.0666666666666667,1347.0,0.09090909090909091,0.68,3.3,2.2653333333333334,4.3,7.4756,1.32,7.378066666666666,0,5.84,0.5454545454545454,0.55,0.5454545454545454,0.09090909090909091
0.36363636363636365,2.0069444444444446,0.0,0.0,0.8666666666666667,1851.8181818181818,0.09090909090909091,0.6,3.466666666666667,1.7293333333333334,3.5,5.9950222222222225,1.08,6.020666666666667,0,5.44,0.45454545454545453,0.45,0.45454545454545453,0.0
0.6666666666666666,1.223148148148148,0.0,0.0,1.0733333333333333,2242.6666666666665,0.0,0.6,2.7,1.8573333333333333,3.683333333333333,5.0148,1.32,4.9632,0,4.44,0.4444444444444444,0.55,0.4444444444444444,0.2222222222222222
0.5454545454545454,1.93359375,0.0,0.0,1.0666666666666667,1300.4545454545455,0.09090909090909091,0.68,3.1333333333333333,2.3146666666666667,4.333333333333333,7.2526222222222225,1.28,7.503222222222222,0,5.8,0.5454545454545454,0.5333333333333333,0.5454545454545454,0.09090909090909091
0.5,1.9871613931254268,0.0,0.0,0.9600000000000001,1105.5833333333333,0.08333333333333333,0.6759999999999999,3.566666666666667,2.324,4.4,8.288933333333333,1.28,8.462133333333334,0,6.12,0.4166666666666667,0.5333333333333333,0.4166666666666667,0.08333333333333333
0.6,1.7633572159672464,0.0,0.0,1.0733333333333333,1646.6,0.1,0.68,2.8333333333333335,2.2306666666666666,4.016666666666667,6.320222222222222,1.36,6.340888888888889,0,5.36,0.5,0.5666666666666667,0.5,0.2
0.5833333333333334,1.9769178238106078,0.0,0.0,1.0566666666666666,1096.6666666666667,0.08333333333333333,0.6759999999999999,3.466666666666667,2.4513333333333334,4.633333333333334,8.497955555555556,1.28,8.490666666666668,0,6.24,0.4166666666666667,0.5333333333333333,0.4166666666666667,0.08333333333333333
0.6666666666666666,1.6842229199372054,0.0,0.0,1.0666666666666667,118.66666666666667,0.06666666666666667,0.68,4.3,3.3926666666666665,6.2,14.588466666666665,1.36,14.406666666666666,0,8.2,0.6666666666666666,0.5666666666666667,0.6666666666666666,0.13333333333333333
0.5,1.9050307307079446,0.0,0.0,1.0366666666666668,637.3571428571429,0.07142857142857142,0.68,4.033333333333333,2.7426666666666666,5.266666666666667,11.062088888888889,1.28,11.223955555555555,0,7.16,0.42857142857142855,0.5333333333333333,0.42857142857142855,0.07142857142857142
0.8333333333333334,1.7697142857142858,0.0,0.0,1.0666666666666667,728.8333333333334,0.0,0.68,3.2,3.009333333333333,5.6,9.629866666666667,1.36,9.667733333333334,0,6.5600000000000005,0.6666666666666666,0.5666666666666667,0.6666666666666666,0.16666666666666666
0.6666666666666666,1.788446036721899,0.0,0.0,1.0666666666666667,2267.222222222222,0.1111111111111111,0.68,2.5,1.9726666666666666,3.683333333333333,4.931666666666667,1.28,4.9190000000000005,0,4.8,0.4444444444444444,0.5333333333333333,0.4444444444444444,0.1111111111111111
0.6,1.286524300441826,0.0,0.0,1.07,1849.2,0.1,0.68,2.933333333333333,2.0433333333333334,4.016666666666667,5.993777777777778,1.32,5.890666666666666,0,5.24,0.6,0.55,0.6,0.1
0.7777777777777778,1.7476190476190474,0.0,0.0,1.08,2226.4444444444443,0.0,0.68,2.3,2.1853333333333333,4.1,5.026266666666666,1.36,4.9924,0,4.88,0.6666666666666666,0.5666666666666667,0.6666666666666666,0.1111111111111111
0.9230769230769231,1.6227752639517348,0.0,0.0,1.0666666666666667,375.15384615384613,0.0,0.68,3.433333333333333,3.3753333333333333,6.083333333333333,11.588644444444444,1.36,11.591088888888889,0,7.28,0.6923076923076923,0.5666666666666667,0.6923076923076923,0.15384615384615385
0.6842105263157895,1.684548611111111,0.0,0.0,1.0666666666666667,-248.31578947368422,0.0,0.68,4.966666666666667,4.270666666666667,8.083333333333334,21.21097777777778,1.36,20.992044444444446,0,10.040000000000001,0.5263157894736842,0.5666666666666667,0.5263157894736842,0.10526315789473684
0.6666666666666666,1.6603318250377077,0.0,0.0,1.0666666666666667,1967.7777777777778,0.1111111111111111,0.68,2.433333333333333,2.156,3.9166666666666665,5.246266666666666,1.28,5.458,0,4.96,0.6666666666666666,0.5333333333333333,0.6666666666666666,0.2222222222222222
0.8,1.5060975609756098,0.0,0.0,1.0733333333333333,1468.8,0.0,0.684,3.0,2.2746666666666666,4.416666666666667,6.824,1.36,6.736,0,5.08,0.4,0.5666666666666667,0.4,0.2
0.6666666666666666,1.7224736048265463,0.0,0.0,1.08,1944.888888888889,0.1111111111111111,0.68,2.4,2.2213333333333334,3.95,5.3312,1.36,5.4992,0,5.04,0.6666666666666666,0.5666666666666667,0.6666666666666666,0.2222222222222222
0.75,1.8016734693877552,0.0,0.0,1.0666666666666667,851.0833333333334,0.0,0.6759999999999999,3.3,2.8266666666666667,5.25,9.328,1.36,9.276533333333333,0,6.4,0.5833333333333334,0.5666666666666667,0.5833333333333334,0.16666666666666666
0.7272727272727273,1.8571428571428572,0.0,0.0,1.0666666666666667,1175.6363636363637,0.0,0.68,3.066666666666667,2.624,4.683333333333334,8.046933333333333,1.36,7.838844444444445,0,6.08,0.6363636363636364,0.5666666666666667,0.6363636363636364,0.18181818181818182
0.7,2.138337368845843,0.0,0.0,1.0666666666666667,1409.8,0.1,0.684,2.8,2.34,4.35,6.552,1.28,6.867111111111112,0,5.44,0.6,0.5333333333333333,0.6,0.1
0.6666666666666666,1.8432989690721653,0.0,0.0,1.06,1032.9166666666667,0.0,0.68,3.2666666666666666,2.5953333333333335,5.133333333333334,8.47808888888889,1.28,8.694666666666667,0,6.2,0.5833333333333334,0.5333333333333333,0.5833333333333334,0.0
0.875,1.440826549780839,0.0,0.0,1.0866666666666667,2289.25,0.0,0.6920000000000001,2.1666666666666665,2.196,3.75,4.758,1.36,4.744177777777778,0,4.72,0.875,0.5666666666666667,0.875,0.25
0.5714285714285714,1.5364778487987658,0.0,0.0,1.0366666666666668,656.2857142857143,0.07142857142857142,0.68,3.7,3.008,5.566666666666666,11.1296,1.28,11.141511111111111,0,7.5200000000000005,0.5714285714285714,0.5333333333333333,0.5714285714285714,0.07142857142857142
0.8333333333333334,1.7110497237569062,0.0,0.0,1.0666666666666667,793.3333333333334,0.0,0.6759999999999999,3.3333333333333335,2.8473333333333333,5.4,9.491111111111111,1.36,9.461333333333332,0,6.36,0.6666666666666666,0.5666666666666667,0.6666666666666666,0.16666666666666666
0.5384615384615384,1.5709807433945364,0.0,0.0,1.0466666666666666,969.0769230769231,0.07692307692307693,0.68,3.6666666666666665,2.5206666666666666,4.983333333333333,9.242444444444445,1.28,9.360577777777777,0,6.5600000000000005,0.46153846153846156,0.5333333333333333,0.46153846153846156,0.07692307692307693
0.7692307692307693,1.829761904761905,0.0,0.0,1.0666666666666667,592.9230769230769,0.0,0.672,3.6333333333333333,3.018666666666667,5.666666666666667,10.967822222222223,1.36,10.773244444444444,0,6.88,0.5384615384615384,0.5666666666666667,0.5384615384615384,0.15384615384615385
0.375,2.135190476190476,0.0,0.0,1.0666666666666667,3047.625,0.125,0.68,2.3666666666666667,1.4793333333333334,2.966666666666667,3.501088888888889,1.28,3.6656,0,3.96,0.375,0.5333333333333333,0.375,0.125
0.6363636363636364,1.5106292517006803,0.0,0.0,1.0666666666666667,1324.5454545454545,0.09090909090909091,0.68,2.8,2.58,4.633333333333334,7.223999999999999,1.28,7.4384444444444435,0,6.16,0.7272727272727273,0.5333333333333333,0.7272727272727273,0.09090909090909091
0.9090909090909091,1.5256410256410255,0.0,0.0,1.0666666666666667,1120.8181818181818,0.0,0.68,2.8,2.8713333333333333,5.116666666666666,8.039733333333333,1.36,7.986244444444445,0,6.2,0.7272727272727273,0.5666666666666667,0.7272727272727273,0.18181818181818182
0.8,1.6645714285714286,0.0,0.0,1.0733333333333333,1619.8,0.0,0.68,2.566666666666667,2.505333333333333,4.633333333333334,6.430355555555556,1.36,6.400444444444444,0,5.48,0.7,0.5666666666666667,0.7,0.2
0.6666666666666666,1.2740123456790124,0.0,0.0,1.1066666666666667,2219.777777777778,0.0,0.616,2.6666666666666665,1.9226666666666667,3.716666666666667,5.127111111111111,1.36,5.0044,0,4.52,0.4444444444444444,0.5666666666666667,0.4444444444444444,0.2222222222222222
0.4444444444444444,2.234074074074074,0.0,0.0,1.0666666666666667,2223.6666666666665,0.1111111111111111,0.68,2.7666666666666666,1.722,3.4,4.7642,1.28,4.9974,0,4.5200000000000005,0.4444444444444444,0.5333333333333333,0.4444444444444444,0.1111111111111111
0.7,1.8986114172360586,0.0,0.0,1.0733333333333333,1635.9,0.1,0.68,2.7333333333333334,2.358,4.25,6.445200000000001,1.36,6.3646666666666665,0,5.48,0.5,0.5666666666666667,0.5,0.2
0.5555555555555556,1.6450925925925926,0.0,0.0,0.9133333333333333,2684.4444444444443,0.0,0.648,2.566666666666667,1.6913333333333334,3.2333333333333334,4.34108888888889,1.16,4.168,0,4.5600000000000005,0.3333333333333333,0.48333333333333334,0.3333333333333333,0.0
1.0,1.21875,0.0,0.0,1.0933333333333333,2867.1428571428573,0.0,0.696,2.1,1.8466666666666667,3.4833333333333334,3.878,1.36,3.878,0,3.7199999999999998,0.5714285714285714,0.5666666666666667,0.5714285714285714,0.2857142857142857
1.0,1.0,0.0,0.0,1.0666666666666667,41160.0,0.0,0.6,0.26666666666666666,0.32,0.5333333333333333,0.08533333333333333,1.28,0.08533333333333333,0,0.6,1.0,0.5333333333333333,1.0,1.0
0.8888888888888888,1.7755102040816326,0.0,0.0,1.08,1881.111111111111,0.0,0.688,2.466666666666667,2.2706666666666666,4.2,5.600977777777778,1.36,5.614,0,4.92,0.6666666666666666,0.5666666666666667,0.6666666666666666,0.1111111111111111
0.6428571428571429,1.318979151689432,0.0,0.0,1.0366666666666668,527.0,0.07142857142857142,0.6680000000000001,4.133333333333334,2.888,5.45,11.937066666666668,1.32,11.704622222222223,0,7.4,0.5714285714285714,0.55,0.5714285714285714,0.07142857142857142
0.9,1.446324007807417,0.0,0.0,1.0733333333333333,1309.0,0.0,0.684,2.7333333333333334,2.5906666666666665,4.733333333333333,7.081155555555555,1.36,7.091111111111111,0,5.52,0.7,0.5666666666666667,0.7,0.2
0.9090909090909091,1.2638888888888888,0.0,0.0,1.1,741.1818181818181,0.0,0.68,3.033333333333333,2.998,5.283333333333333,9.093933333333334,1.36,9.007044444444444,0,6.28,0.7272727272727273,0.5666666666666667,0.7272727272727273,0.2727272727272727
0.5,1.8598095238095234,0.0,0.0,1.0666666666666667,1915.7,0.1,0.68,2.933333333333333,1.874,3.95,5.497066666666667,1.28,5.7428888888888885,0,4.76,0.3,0.5333333333333333,0.3,0.1
0.5454545454545454,1.5911330049261083,0.0,0.0,1.0666666666666667,1725.8181818181818,0.0,0.68,2.9,2.2426666666666666,4.316666666666666,6.503733333333333,1.28,6.359466666666667,0,5.68,0.45454545454545453,0.5333333333333333,0.45454545454545453,0.09090909090909091
0.75,1.8624570446735396,0.0,0.0,1.06,962.3333333333334,0.0,0.6759999999999999,3.3666666666666667,2.6986666666666665,5.133333333333334,9.08551111111111,1.36,8.920533333333333,0,6.28,0.5,0.5666666666666667,0.5,0.08333333333333333
0.8888888888888888,1.2566666666666666,0.0,0.0,1.08,1833.3333333333333,0.0,0.688,2.7,2.1033333333333335,4.15,5.679000000000001,1.36,5.699999999999999,0,4.5600000000000005,0.5555555555555556,0.5666666666666667,0.5555555555555556,0.2222222222222222
0.6363636363636364,1.6326530612244898,0.0,0.0,1.0666666666666667,1455.1818181818182,0.0,0.68,2.9,2.4113333333333333,4.7,6.992866666666666,1.28,7.087177777777778,0,5.72,0.6363636363636364,0.5333333333333333,0.6363636363636364,0.09090909090909091
0.5833333333333334,1.4001625487646296,0.0,0.0,1.05,935.25,0.08333333333333333,0.6,3.8333333333333335,2.346,4.533333333333333,8.993,1.32,9.007200000000001,0,6.2,0.5833333333333334,0.55,0.5833333333333334,0.08333333333333333
0.5833333333333334,1.8895746087723164,0.0,0.0,1.0566666666666666,983.3333333333334,0.08333333333333333,0.68,3.466666666666667,2.506666666666667,4.75,8.68977777777778,1.28,8.853333333333333,0,6.28,0.5,0.5333333333333333,0.5,0.08333333333333333
0.5833333333333334,1.2456762028608581,0.0,0.0,1.0666666666666667,979.25,0.08333333333333333,0.6,3.7,2.4233333333333333,4.633333333333334,8.966333333333333,1.32,8.8664,0,6.24,0.5833333333333334,0.55,0.5833333333333334,0.16666666666666666
